Concepto,Respuesta,Codigo
inercia,movimiento,movimiento
inercia,seguir el vuelo,movimiento
inercia,reposo,descanso
inercia,energia,energia
inercia,falta de movimiento,estatico
inercia,cuerpos,objetos
inercia,actuar sin pensar,impulsividad
inercia,costumbre,comportamiento
inercia,newton,cientifico
torpeza,tonto,estupidez
torpeza,lento,lentitud
torpeza,poco habiloso,brusquedad
torpeza,descuidado,despreocupacion
torpeza,indiciplinado,irrespetuoso
torpeza,inepto,inutilidad
torpeza,inexperiencia,inexperiencia
torpeza,error,equivocacion
torpeza,problema,frustacion
torpeza,inteligencia,capacidad_cognitiva
intriga,misterio,suspenso
intriga,secreto,secretos
intriga,crimen,crimen
intriga,curiosidad,curiosidad
intriga,inteligente,inteligencia
intriga,oculto,oculto
intriga,astuto,astucia
intriga,escondido,oculto
intriga,sorpresa,sorpresa
intriga,regalo,obsequio
solidez,duro,dureza
solidez,resistente,resistencia
solidez,consistencia,robustez
solidez,inamovible,estatico
solidez,hielo,gelido
solidez,maquina,maquinarias
solidez,constante,accion_prolongada
solidez,validez,veridico
solidez,estable,estabilidad
solidez,balanceado,equilibrado
aptitud,diciplina ,disciplina
aptitud,responsabilidad,responsabilidad
aptitud,habilidades,destreza
aptitud,conocimiento,conocimiento
aptitud,sabiduria,conocimiento
aptitud,aprendizaje,aprender
aptitud,metodologias,metodologia
aptitud,capacidad,capacidad
aptitud,inteligencia,inteligencia
aptitud,fuerza,fuerza
barriga,gordura,sobrepeso
barriga,guata,cuerpo_humano
barriga,embarazada,embarazo
barriga,grasa,grasas
barriga,la guata cervecera,bebida_alcoholica
barriga,hinchazón,expansivo
barriga,lleno,satisfecho
barriga,los aviones la tienen,medio_de_transporte
barriga,alcaldesa de maipu,figura_publica
lágrima,ojos,ojos
lágrima,tristeza,angustia
lágrima,lagrimales,lagrimal
lágrima,gotas,gota_de_agua
lágrima,velas,iluminacion
lágrima,se pueden evitar,evadir
lágrima,pena,angustia
lágrima,llanto,angustia
lágrima,sueño,dormir
lágrima,lubricación,humedo
vinagre,viene del vino,frutas
vinagre,agrio,sabor
vinagre,desinfectante,desinfeccion
vinagre,acido acético,condimento
vinagre,fermentacion,fermentacion
vinagre,mantiene cosas ,conservacion
mejilla,cachete,partes_del_rostro
mejilla,cara,rostro
mejilla,se debe poner la otra,doble
mejilla,boxeo,deporte
mejilla,beso,besos
mejilla,mujer,femenino
mejilla,tersa,texturas
mejilla,me la toco para pensar,accion_fisica
caverna,cueva,cueva
caverna,prehistorico,prehistoria
caverna,arqueologia,disciplina_cientifica
caverna,apertura profunda,profundidad
caverna,oscuridad,oscuridad
caverna,eco,vibraciones
caverna,frio,temperatura
caverna,misterio,suspenso
caverna,fondo,profundidad
caverna,tierra,terrestre
barbero,pelos,cabello
barbero,afeitadora,herramientas
barbero,espuma,liquido
barbero,hisopo,herramientas
barbero,delantal,vestimenta_de_trabajo
barbero,clasico,conservadurismo
barbero,barba,vello_facial
barbero,barrer los pelos,actividad
barbero,masculino,masculino
barbero,antiguo,antiguedad
cigüeña,ave,aves
cigüeña,blanca,color_claro
cigüeña,guaguas,infancia
cigüeña,pico,pico
cigüeña,alas,alas
cigüeña,patas largas,extremidades
cigüeña,nacimientos,engendrar
cigüeña,largos vuelos,distancia
cigüeña,estilizada,delgado
vampiro,drácula,personaje_ficticio
vampiro,chupasangres,hematodixia
vampiro,succionador,accion_fisica
vampiro,batman,personaje_ficticio
vampiro,murcielago,animal_salvaje
vampiro,rabia,frustacion
vampiro,ataca de noche,cazadores
vampiro,ciego,ceguera
granito,arena,mineral
granito,poco,escasez
granito,reloj de arena,reloj
granito,desierto,paisaje
granito,espinilla,erupcion_cutanea
granito,tipo de roca,materia_prima
granito,geologia,disciplina_cientifica
granito,sal,mineral
cáscara,protección,proteccion
cáscara,puede ser debil como el huevo,fragil
cáscara,contiene algo,contorno
cáscara,se puede quebrar,fragil
cáscara,lo tiene las frutas,frutas
cáscara,pueden ser duras como el maní,solido
cáscara,no deja ver su interior,oculto
premisa,supuesto,suposicion
premisa,hipotesis,metodologia
premisa,creencia,creencia
místico,sabiduria,conocimiento
místico,antiguo,antiguedad
místico,milenaria,ancestral
místico,chanta,estafador
místico,entrega conocimientos,conocimiento
místico,secretos de la vida,secretos
místico,mentiras,mentir
místico,callados,introversion
místico,que tiene energía ,energia
bohemia,noche,ciclo_del_dia
bohemia,bares de mala muerte,cantina
bohemia,humo,gaseoso
bohemia,conversaciones,conversacion
bohemia,risas ,diversion
bohemia,artistas,artista
bohemia,pícadas,cantina
bohemia,restoranes,negocio
bohemia,after,discoteca
bohemia,caña,resaca
influjo,inspiración forzada,autoridad
influjo,infuencia,influyente
influjo,consecuencia,consecuencias
influjo,seducción,seduccion
influjo,venta,negocio
influjo,manipulación,manipulacion
influjo,heterea,intangible
influjo,inconciente,inconsciente
influjo,deliberado,razonable
réplica,contestación,reaccion
réplica,respuesta,respuestas
réplica,argumento,argumentar
réplica,terremoto,sismo
réplica,copia,imitacion
réplica,doble,doble
réplica,imitación,imitacion
réplica,no original,falsedad
espanto,susto,miedo
espanto,miedo ,miedo
espanto,terrible,tragedia
espanto,feo,fealdad
espanto,presencia,ente
espanto,fantasma,fantasma
espanto,de mal gusto,desagrado
espanto,sorpresa,sorpresa
vanidad,ego ,egocentrico
vanidad,creido,arrogancia
vanidad,petulante,arrogancia
vanidad,una revista,libros
vanidad,deporte de las mujeres,femenino
encanto,embelezar,admiracion
encanto,magia,magia
encanto,atrapar psicologicamente,capacidad_cognitiva
encanto,gusto por algo a alguien,preferencias
encanto,preferencia,preferencias
encanto,hechizo,magia
encanto,brujas,brujeria
encanto,seducción,seduccion
encanto,casas embrujadas,brujeria
encanto,mago,magia
estatus,posicion,posicion
estatus,calidad,calidad
estatus,puesto,puesto_laboral
estatus,reconocido,reconocer
estatus,nombramiento,innato
estatus,clasismo,discriminacion
estatus,todos tratan de mantenerlo cuando es alto,privilegios
estatus,característica social ,caracteristica
estatus,se puede perder,inestabilidad
socorro,auxilio,auxilio
socorro,ayuda,ayudar
socorro,asistencia,requiere_asistencia
socorro,grito,sonido_agudo
socorro,solicitud de ayuda,ayudar
socorro,rescatistas,rescate
socorro,voluntarios,voluntario
socorro,desastre,tragedia
socorro,inundación,desastre_natural
costura,unir cosas,unificar
costura,arreglar ropa,sastres
costura,usa hilo,material_textil
costura,usa aguja,aguja
costura,actividad manual,manualidad
costura,un trabajo,oficio
costura,se puede usar maquina,maquinarias
costura,costurero,sastres
costura,llevar la ropa a ajustarse,sastres
costura,modificar telas,modificar
lágrima,llanto,angustia
lágrima,gota,gota_de_agua
lágrima,liquido que sale de los ojos,lagrimal
lágrima,transparente,transparente
lágrima,dolor,sufrimiento
lágrima,pena,angustia
lágrima,humedo,humedo
lágrima,salado,salado
lágrima,sollozo,lamentarse
palanca,brazo mecanico,dispositivo_mecanico
palanca,activa algo,activacion
palanca,acciona algo,activacion
palanca,eje,conducir
palanca,torque,dispositivo_mecanico
palanca,sirve para levantar cosas,levantador
palanca,para mover cosas,accion_fisica
vinagre,opuesto al aceite,condimento
vinagre,sirve para aliñar,condimento
vinagre,de color oscuro,color_oscuro
vinagre,sirve para la ensalada,verduras
mejilla,cachete,partes_del_rostro
mejilla,parte del cuerpo,partes_del_rostro
mejilla,se sonrojan,reaccion_corporal
mejilla,se apretan,accion_fisica
mejilla,pomulo,partes_del_rostro
cigüeña,vuela,vuela
cigüeña,ave,aves
cigüeña,trae bebes,cuento_infantil
cigüeña,blanca,color_claro
cigüeña,tiene alas,alas
cigüeña,tiene pico,pico
cigüeña,tiene plumas,plumaje
cigüeña,aparece en cuentos,cuento_infantil
cigüeña,esperanza,ilusion
cigüeña,nuevo integrante,incorporar
vampiro,mounstruo,monstruosidad
vampiro,chupa sangre,hematodixia
vampiro,ser mitologico,mitologia
vampiro,se esconde de la luz solar,mitologia
vampiro,aparece en cuentos,cuento_infantil
vampiro,ser no vivo,personaje_ficticio
vampiro,no se ve su imagen en espejos,mitologia
panteón,imperio romano,imperio
panteón,estructura,estructura
panteón,edificio,edificacion
panteón,cementerio,cementerio
panteón,antiguedad,antiguedad
panteón,civilizacion antigua,civilizaciones
panteón,reliquia,artefacto
panteón,arqueologia,disciplina_cientifica
granito,poquito,escasez
granito,medida,medicion
granito,algo pequeño,pequeno
granito,hormiga,insecto
granito,piedrita,materia_prima
granito,arena,mineral
padrino,de una boda,matrimonio
padrino,de un bautizo,ritual
padrino,hombre de honor,honorable
padrino,brazo derecho,confianza
padrino,protector,proteccion
padrino,favorecedor,beneficios
premisa,presupuesto,suposicion
premisa,supuesto,suposicion
premisa,hipotesis,metodologia
premisa,indicio,senales
premisa,proposicion,propuesta
premisa,frase que indica un hecho,veridico
timidez,sentimiento,sentimientos
timidez,miedo,miedo
timidez,se da mas en los niños,infancia
timidez,sensacion,sensaciones
modales,manera de comportarse,comportamiento
modales,pueden ser buenos o malos,subjetivo
modales,actuar de una persona,comportamiento
indicio,pista,pista
indicio,camino correcto,seguridad
indicio,suspicacia,suposicion
indicio,huella,huellas
indicio,sintoma ,sintoma
indicio,vestigio,huellas
indicio,señal,senales
indicio,evidencia,evidenciar
indicio,muestra,evidenciar
indicio,prueba,evidenciar
dulzura,azucar,azucar
dulzura,dulces,dulce
dulzura,chocolates,chocolate
dulzura,el cariño de la mama por un hijo,amor
dulzura,contrario a amargo,dulce
dulzura,ternura,ternura
dulzura,bondad,bondad
dulzura,cariño ,amabilidad
dulzura,afecto,afectividad
dulzura,sentimiento,sentimientos
réplica,objecion,demandar
réplica,terremoto,sismo
réplica,respuesta,respuestas
réplica,se repite,reiterado
réplica,consentir,consentimiento
réplica,aprobar,aprobar
espanto,miedo,miedo
espanto,asustarse,miedo
espanto,fantasmas,fantasma
espanto,mounstruos,monstruosidad
espanto,sobresalto,agitacion
espanto,terror,miedo
espanto,aumento de ritmo cardiaco,reaccion_corporal
espanto,amenaza,amenaza
espanto,horror,horrorifico
vanidad,sensacion,sensaciones
vanidad,forma de ser de una persona,personalidad
socorro,ayuda,ayudar
socorro,sos,auxilio
socorro,help,ayudar
socorro,peligro,riesgoso
socorro,grito de auxilio,sonido_agudo
socorro,estado de alerta,alerta
socorro,algo no esta bien,equivocacion
socorro,asistencia,requiere_asistencia
socorro,remedio,remedios
salario,Remuperación,remuneracion
salario,Pago por trabajo,remuneracion
salario,Recompensa de los empleadores,recompensa
salario,Motivación para los trabajadores,motivacion
salario,Transacción mensual para los empleados,transaccion
salario,Retribución económica para los obreros,remuneracion
aliento,Exhalación,respirar
aliento,Aire de la boca,respirar
aliento,Señal de vida,vida
aliento,Olor de la boca,olfato
aliento,Respiración,respirar
aliento,Influido por la digestión,digestion
aliento,Proveniente de los pulmones,organo_cuerpo_humano
aliento,Pequeño cúmulo de gases,gaseoso
aliento,Soplido bucal,aire
aliento,Dióxido de carbono con otros gases,elemento_quimico
crucero,Barco enorme,embarcacion
crucero,Transporte turístico del mar,turistico
crucero,Vehículo lujoso marino,exclusivo
crucero,Nave para vacacionar en el océano,vacaciones
crucero,El tren acuático,embarcacion
crucero,Función de los autos que te mantiene a una velocidad constante,velocidad_crucero
crucero,Navío del placer y la diversión,placer
crucero,Navío del placer y la diversión,diversion
pupitre,Mesa de estudiante,mobiliario
pupitre,Espacio del alumno,estudiante
pupitre,Superficie sobre la que uno toma notas,superficie
pupitre,Puesto,designado
pupitre,Mesa con silla de escuelas,mobiliario
pupitre,Banco,mobiliario
cantina,Bar,cantina
cantina,Establecimiento donde se puede beber alcohol,negocio
cantina,Centro de reunión para borrachos,embriaguez
cantina,Establecimiento característico del viejo oeste,historia
cantina,Termino antiguo para referirse al lugar donde se bebe alcohol,negocio
cantina,Negocio en que se vende alcohol y se tiende a proporcionar alguna entretención,negocio
cantina,Negocio en que se vende alcohol y se tiende a proporcionar alguna entretención,diversion
camisón,Pijama de mujeres,vestimenta
camisón,Vestido para dormir,vestimenta_de_dormir
camisón,Prenda sugerente,vestimenta
camisón,Ropa para estar en cama,vestimenta_de_dormir
camisón,Vestimenta sencilla para estar en casa,intimidad
aullido,Sonido animal imitable por humanos,sonido_agudo
aullido,Actividad de caninos,sonido_agudo
aullido,Alerta para las presas,precaucion
aullido,Muestra de dolor,sufrimiento
aullido,Actividad asociada con la luna llena,fase_lunar
aullido,Onda mecánica proveniente de hocicos o bocas,sonido_agudo
cazuela,Comida chilena,pais_latinoamericano
cazuela,Plato de comida para nutrir,nutritivo
cazuela,Mezcla sencilla de alimentos animales y vegetales,verduras
cazuela,Mezcla sencilla de alimentos animales y vegetales,animal_campo
cazuela,Platillo del pueblo chileno,pais_latinoamericano
aguijón,Venenoso,venenoso
aguijón,Arma de insectos,organo_animal
aguijón,Espina única,puntiagudo
aguijón,Potencialmente mortal,muerte
aguijón,Doloroso,sufrimiento
aguijón,Pequeño,pequeno
aguijón,Puntiagudo,puntiagudo
aguijón,Molesto,malestar
aguijón,Órgano para atacar,organo_animal
aguijón,Duro,resistencia
gatillo,Mecanismo usado para disparar,dispositivo_mecanico
gatillo,Gato pequeño,animal_domestico
gatillo,Detonante,explosion
gatillo,Acción que causa otra,secuencia
gatillo,Pieza de armas de fuego que uno aprieta,arma_de_fuego
gatillo,Felino chiquito,animal_domestico
aguante,Capacidad física o psicológica,capacidad_cognitiva
aguante,Capacidad física o psicológica,capacidad_fisica
aguante,Resistencia,resistencia
aguante,Dureza,dureza
aguante,Persistencia,persistencia
aguante,Fuerza,fuerza
aguante,Vitalidad,vida
aguante,Poder,poder
aguante,Dado por la exigencia,esfuerzo
aguante,Presente en peleas,pelea
aguante,Probado por el tiempo,tiempo
descaro,Osadía,valentia
descaro,Falta de respeto,irrespetuoso
descaro,Desubicación,inadecuado
descaro,Falta de remordimiento,sinverguenza
descaro,Impertinencia,inadecuado
descaro,Escasez de vergüenza,sinverguenza
descaro,Ausencia de autocrítica tras una acción negativa,egocentrico
descaro,Desfachatez,sinverguenza
descaro,Sinvergüenzura,sinverguenza
descaro,Acción asociada a los cara de palo,refran_popular
frenesí,Descontrol,descontrol
frenesí,Exaltación violenta,violencia
frenesí,Racha de agresividad,agresividad
frenesí,Explosión animal,animal
frenesí,Ímpetu extremo,energia
frenesí,Despliegue vicioso de fuerza,fuerza
frenesí,Evento acompañado de visión roja,delirio
frenesí,Locura llevada a acción,locura
frenesí,Enajenación desatada,enajenacion
nitidez,Alta resolución,resolucion_pantalla
nitidez,Claridad,claridad
nitidez,Visibilidad,visibilidad
nitidez,Detallado a la vista,detallista
nitidez,Sin estorbos visuales,despejado
nitidez,De poca o nula distorsión,claridad
nitidez,Cualidad de lo que se puede observar con facilidad,simplicidad
nitidez,Buena calidad,calidad
atuendo,Vestimenta,vestimenta
atuendo,Ropa,vestimenta
atuendo,Material textil con que uno se cubre,abrigar
atuendo,Elección estética,vanidad
atuendo,Demostración de estatus,estatus_socioeconomico
atuendo,Muestra de expresividad,expresion
atuendo,Protección para el cuerpo,abrigar
atuendo,Consecuencia del pudor,verguenza
atuendo,Requerimiento cívico para estar en público,moral
atuendo,Consecuencia de la moda y los gustos,tendencia
delicia,Agradable al gusto,agradable
delicia,Soberbio en sabor,sabor
delicia,Deleite,sabor
delicia,Exquisito,comida_sabrosa
delicia,Muy sabroso,comida_sabrosa
delicia,Ricura,comida_sabrosa
delicia,Un manjar de dioses,ambrosia
delicia,Agasajo al paladar,sabor
delicia,Sensación muy grata,placer
delicia,Experiencia placentera,placer
fealdad,Contraposición a la belleza,fealdad
fealdad,Mala estética,apariencia
fealdad,Desagradable a la vista,desagrado
fealdad,Característica de lo feo,fealdad
fealdad,De presencia ingrata,irrespetuoso
fealdad,Horrendo en algún grado,horrorifico
fealdad,Monstruosidad,monstruosidad
fealdad,Malformación,deforme
fealdad,Maldad,malefico
fealdad,Aterrador,miedo
soltura,Frescura,fresco
revuelo,Agitación,agitacion
revuelo,Enervación ,malestar
revuelo,Alteración,distorsiones
revuelo,Aumento brusco de actividad,actividad
revuelo,Alto movimiento,movimiento
revuelo,Conmoción,conmocion
revuelo,Inquietud,intranquilidad
revuelo,Perturbación,transformacion
revuelo,Exaltación,exageracion
revuelo,"Actividad elevada y, muchas veces, inesperada",actividad
revuelo,"Actividad elevada y, muchas veces, inesperada",inesperado
conjuro,Hechizo,magia
conjuro,Maleficio,malefico
conjuro,Brujería,brujeria
conjuro,Encantamiento,magia
conjuro,Magia,magia
conjuro,Maldición,maldicion
conjuro,Poder especial invocado con palabras específicas,sobrenatural
conjuro,Invocación de evento supernatural,sobrenatural
conjuro,Capacidad que desafía la ciencia,sobrenatural
conjuro,Ruego que apela a fuerzas superiores,ritual
cadáver,muerte,muerte
cadáver,cuerpo,cuerpo_humano
cadáver,final,finalizar
cadáver,enfermedad,enfermedad
cadáver,accidente,tragedia
cadáver,vida,vida
capilla,iglesia,iglesia
capilla,fe,creencia
capilla,pequeño,pequeno
capilla,colegio,colegio
capilla,barrio,comunidad
capilla,catolicismo,religion
capilla,religion ,religion
bandera,nacional,nacion
bandera,signo,simbolos
bandera,pais,nacion
bandera,equipo,equipo
bandera,comunidad,comunidad
bandera,arraigo,identidad
bandera,simbolo,simbolos
bandera,organizacion ,institucion
capitán,naval,embarcacion
capitán,barco,embarcacion
capitán,pirata,piratas
capitán,sombrero,accesorio
capitán,mar,oceano
capitán,naviera,embarcacion
capitán,marino,militares
detalle,parte,fragmentado
detalle,fragmento,fragmentado
detalle,porcion ,fragmentado
detalle,importante,relevancia
detalle,pequeño,pequeno
alcance,distancia,distancia
alcance,longitud,medicion
alcance,importante,relevancia
alcance,influente,impactar
llanura,Plano,plano
llanura,Amplio,amplitud
llanura,Prado,paisaje
llanura,Alejado,inhospito
llanura,Vegetación,naturaleza
llanura,Relajo,tranquilidad
llanura,Terreno,terreno_delimitado
llanura,Bioma,paisaje
llanura,Extensa,amplitud
llanura,Animales,animal
estatua,Piedra,materia_prima
estatua,Marmol,materia_prima
estatua,Poder,poder
estatua,Conmemoración,homenaje
estatua,Arte,arte
estatua,El David,obra_de_arte
estatua,Dictadores,dictadura
estatua,Perfección,perfeccionismo
estatua,Inmóvil,estatico
estatua,Sin vida,muerte
monarca,Poderoso,poder
monarca,Con corona,tesoros
monarca,Unificador,unificar
monarca,Absoluto,monarquia
monarca,Importante,relevancia
monarca,Medieval,medieval
monarca,Europeo,europa
monarca,Soberano,soberania
monarca,Rey,realeza
monarca,Reina,realeza
cadáver,Muerte,muerte
cadáver,Putrefacción,descomposicion
cadáver,Dolor,sufrimiento
cadáver,Repulsión,desagrado
cadáver,Vida,vida
cadáver,Ciclo de la vida,ciclo
cadáver,Recuerdos,recuerdo
cadáver,Zombies,personaje_ficticio
cadáver,Terror,miedo
cadáver,Tanatofobia,fobia
poblado,Ocupado,sobrepoblado
poblado,Acumulado,sobrepoblado
poblado,Repleto,sobrepoblado
poblado,Muchas cosas,diversidad
poblado,Denso,densidad
poblado,Espeso,densidad
poblado,Habitado,habitable
poblado,Que vive un grupo ahí,comunidad
poblado,Hogar,hogar
poblado,Lleno,sobrepoblado
capilla,Religión,religion
capilla,Sacerdote,sacerdote
capilla,Comunidad,comunidad
capilla,Ayuda,ayudar
capilla,Auxilio,auxilio
capilla,Desamparados,desamparo
capilla,Misioneros,fieles
capilla,Jesús,personaje_religioso
capilla,Dios,deidad
capilla,Cruz,artefacto_religioso
bandera,Ondenate,ordenado
bandera,Está en un asta,asta
bandera,Representa un grupo,comunidad
bandera,Representa un país,nacion
bandera,Símbolo patrio,simbolos
bandera,Inspiradora,inspiracion
bandera,Patria,nacion
bandera,Libertad,libertad
bandera,Muerte,muerte
bandera,Respeto,responsabilidad
planeta,Espacial,espacio
planeta,Lejano,inhospito
planeta,Grande,inmensidad
planeta,Esferico,circular
planeta,Desolado,inhospito
planeta,Arido,paisaje
planeta,Origen,origen
capitán,Autoridad,autoridad
capitán,Respeto,responsabilidad
capitán,Amigo,amistad
capitán,Encargado,responsabilidad
capitán,Responsable,responsabilidad
capitán,Guía,guia
capitán,Marinero,militares
capitán,Kraken,animal_mitologico
capitán,Barcos,embarcacion
capitán,Frankenstein,personaje_ficticio
palacio,Grande,inmensidad
palacio,Lujoso,lujos
palacio,Real,realeza
palacio,Europeo,europa
palacio,De piedra,materia_prima
palacio,Con torres,castillo
palacio,Amplio,amplitud
palacio,Importante,relevancia
palacio,Nobleza,nobleza
palacio,Señorial,nobleza
detalle,Minucioso,meticuloso
detalle,Regalo,obsequio
detalle,Una molestia,malestar
detalle,Que falta algo para mejorar,mejorar
detalle,Error,equivocacion
detalle,Imperfección,defectos
detalle,Pequeño,pequeno
detalle,Obsequio,obsequio
detalle,Preocupación,preocupacion
detalle,Esfuerzo,esfuerzo
sanidad,Limpieza,higiene
sanidad,Cuidado,precaucion
sanidad,Atención,capacidad_cognitiva
sanidad,Limpio,higiene
sanidad,Salud,bienestar
sanidad,Bienestar,bienestar
sanidad,Pureza,pureza
sanidad,Pulcro,pureza
sanidad,Cuidado propio,bienestar
sanidad,Auto preocupación,preocupacion
mandato,Orden,imposicion
mandato,Obligación,deberes
mandato,Autoridad,autoridad
mandato,Tarea,evaluacion
mandato,Hay que hacerlo,obediencia
mandato,Restricción,limitaciones
mandato,Castigo,castigar
mandato,Pena,sanciones
mandato,Diligencia,decreto
entidad,Ser,ente
entidad,Omnipresente,omnipresente
entidad,Maligna,malefico
entidad,Benigna,benigno
entidad,Poderosa,poder
entidad,Destructiva,destruccion
entidad,Pacificadora,paz
entidad,Conquistadora,conquista
entidad,Existe,existencia
entidad,Está en un lugar,contextual
reserva,Guardar algo,almacenar
reserva,Proviciones,provisiones
reserva,Resguardo,proteccion
reserva,Por si acaso,precaucion
reserva,Pedirlo con antelación,planificar
reserva,Callado,introversion
reserva,Discreto,sigiloso
reserva,Que guarda,almacenar
reserva,Lugar de preservación,proteccion
reserva,Que se guarda información,derechos
fortuna,Riqueza,riqueza
fortuna,Poder,poder
fortuna,Egoísmo,individualista
fortuna,Suerte,suerte
fortuna,Familia,familia
fortuna,Dinero,dinero
fortuna,Bienes materiales,patrimonio
fortuna,Éxito,exito
fortuna,Orgullo,orgullo
fortuna,Esfuerzo,esfuerzo
regreso,Volver a lo de antes,retorno
regreso,Volver a un lugar,retorno
regreso,Que vuelve,retorno
regreso,Ir al pasado,antiguedad
regreso,Recordar algo,recuerdo
regreso,Volver a hacer algo,reiterado
regreso,Ir y volver,accion_fisica
regreso,Volver a las raices,raices
regreso,Retroceder,retroceso
regreso,Hacia atras,retroceso
entorno,Paisaje,paisaje
entorno,Ambiente,ambiente
entorno,Lo que nos rodea,ambiente
entorno,Génetica,genes
entorno,Donde nos desarrollamos,ambiente
entorno,Seguro,seguridad
entorno,Peligroso,riesgoso
entorno,Desarrollo,crecimiento
entorno,Naturaleza,naturaleza
entorno,Donde estamos,ambiente
alcance,Que está cerca,aproximarse
alcance,Que es fácil tenerlo,accesible
alcance,Que llega lejos,trascender
alcance,Que se puede llegar hasta ese lugar,destino
alcance,Una meta a corto plazo,objetivos
alcance,Que llegas justo a tiempo,precision
alcance,Si alguien puede pasarte algo que está cerca suyo,accesible
alcance,Que no hay necesidad de hacer mucho esfuerzo para tenerlo,accesible
alcance,Que está a la mano,accesible
alcance,Que no es dificil,accesible
malicia,Maldad,malefico
malicia,Egoísmo,individualista
malicia,Traición,traicion
malicia,Alcohol,bebida_alcoholica
malicia,Mala intención,malintencionado
malicia,Odio,odio
malicia,Rencor,venganza
malicia,Daño,lastimar
malicia,Apropósito,intencion
malicia,Demonio,demonios
salario,dinero,dinero
salario,trabajo,oficio
salario,cansancio,cansancio
salario,compromiso,compromiso
salario,compras,consumo
salario,gastos,perdidas
salario,familia,familia
salario,rutina,rutina
salario,jefe,jerarquia
salario,fin de mes,fin_de_mes
aliento,cansancio,cansancio
aliento,olor,olfato
aliento,motivacion,motivacion
aliento,animo,motivacion
aliento,respirar,respirar
aliento,felicidad,felicidad
aliento,comunidad,comunidad
aliento,equipo,equipo
crucero,plata,dinero
crucero,mar,oceano
crucero,viajes,viaje
crucero,bailes,bailar
crucero,buen rato,diversion
crucero,extranjeros,extranjeros
crucero,turistas,turistico
crucero,hotel,hotel
crucero,caro,costoso
crucero,alcohol,bebida_alcoholica
pupitre,mesa,mobiliario
pupitre,colegio,colegio
pupitre,infancia,infancia
pupitre,tareas,evaluacion
pupitre,castigo,castigar
pupitre,estudiar,aprender
pupitre,profesor,profesor
pupitre,amigos,amistad
pupitre,colacion,comida
pupitre,recreo,recreacion
cantina,alcohol,bebida_alcoholica
cantina,ebrios,embriaguez
cantina,mal olor,desagrado
cantina,cerveza,bebida_alcoholica
cantina,hombres,masculino
cantina,lleno de gente,sobrepoblado
cantina,musica,musica
cantina,decorativo,decorativo
cantina,comida,comida
cantina,popular,popular
camisón,dormir,dormir
camisón,pijama,vestimenta_de_dormir
camisón,sueño,dormir
camisón,comodidad,comodidad
camisón,seda,material_textil
camisón,suave,suavidad
camisón,libertad,libertad
camisón,sencillo,facil
camisón,sexy,sexualidad
camisón,noche,ciclo_del_dia
aullido,agudo,sonido_agudo
aullido,molesto,malestar
aullido,chillon,sonido_agudo
aullido,incomodo,malestar
aullido,gato,animal_domestico
aullido,perro,animal_domestico
aullido,queja,malestar
aullido,enojo,frustacion
aullido,llamado,comunicacion
cazuela,rico,comida_sabrosa
cazuela,pollo,animal_campo
cazuela,casero,hogar
cazuela,campo,paisaje
cazuela,hogar,hogar
cazuela,felicidad,felicidad
cazuela,calor,temperatura
cazuela,bienestar,bienestar
cazuela,amor,amor
cazuela,frio,temperatura
aguijón,abeja,insecto
aguijón,dolor,sufrimiento
aguijón,enojo,frustacion
aguijón,hinchazon,reaccion_corporal
aguijón,muerte,muerte
aguijón,alergias,reaccion_corporal
aguijón,sufrimiento,sufrimiento
aguijón,tristeza,angustia
gatillo,pistola,arma_de_fuego
gatillo,arma,armamento
gatillo,asesinar,asesinos
gatillo,matar,muerte
gatillo,nerviosismo,estresante
gatillo,fuerza ,fuerza
gatillo,poder,poder
gatillo,disparar,disparo
gatillo,apretar,accion_fisica
aguante,soporte,resistencia
aguante,fuerza,fuerza
aguante,tenacidad,resistencia
aguante,valor,valentia
aguante,valentia,valentia
aguante,comunidad,comunidad
descaro,verguenza,sinverguenza
descaro,patudez,sinverguenza
descaro,mala clase,negativo
descaro,enojo,frustacion
descaro,peleas,pelea
descaro,falta de respeto,irrespetuoso
descaro,inadecuado,inadecuado
descaro,traicion,traicion
frenesí,exaltacion,exageracion
frenesí,violencia,violencia
frenesí,emocion,emociones
frenesí,alegria,felicidad
frenesí,arrebato,impulsividad
frenesí,apasionado,pasion
frenesí,locura,locura
frenesí,delirio,delirio
frenesí,estar excitado,euforia
nitidez,fino,detallista
nitidez,claro,claridad
nitidez,luminoso,iluminacion
nitidez,exaltado,notorio
nitidez,alegria,felicidad
nitidez,claridad,claridad
nitidez,limpio,higiene
nitidez,transparente,transparente
nitidez,brillante,iluminacion
nitidez,resplandeciente,iluminacion
atuendo,estilo,tendencia
atuendo,primera impresion,estereotipo
atuendo,buen o mal gusto,subjetivo
atuendo,top,tendencia
atuendo,shopping,consumo
atuendo,tiendas,negocio
atuendo,comprar,consumo
atuendo,gastar,consumo
atuendo,preocupacion,preocupacion
atuendo,orden,ordenado
delicia,dulce,dulce
delicia,placer,placer
delicia,satisfaccion,satisfecho
delicia,felicidad,felicidad
delicia,bienestar,bienestar
delicia,comida,comida
delicia,cocinar,cocinar
delicia,manjar,dulce
fealdad,persona,personas
fealdad,concepto,concepto
fealdad,belleza,belleza
fealdad,subjetivo,subjetivo
fealdad,dolor,sufrimiento
fealdad,mal sentimiento,sentimientos
fealdad,repulsion,repulsivo
fealdad,terror,miedo
fealdad,poco placentero,indeseable
